user_id,Cluster
192574,Cluster 1
192575,Cluster 1
192579,Cluster 1
192580,Cluster 1
192583,Cluster 1
192584,Cluster 3
192586,Cluster 1
192589,Cluster 3
192591,Cluster 1
192592,Cluster 1
192593,Cluster 4
192594,Cluster 1
192596,Cluster 1
192597,Cluster 1
192600,Cluster 4
192602,Cluster 4
192603,Cluster 5
192604,Cluster 4
192605,Cluster 1
192607,Cluster 5
192609,Cluster 4
192610,Cluster 1
192612,Cluster 4
192613,Cluster 4
192614,Cluster 1
192615,Cluster 4
192619,Cluster 3
192622,Cluster 1
192625,Cluster 1
192626,Cluster 1
192627,Cluster 4
192628,Cluster 1
192629,Cluster 4
192631,Cluster 1
192635,Cluster 4
192636,Cluster 1
192637,Cluster 1
192638,Cluster 1
192644,Cluster 1
192645,Cluster 1
192646,Cluster 1
192647,Cluster 4
192651,Cluster 4
192652,Cluster 1
192653,Cluster 1
192655,Cluster 1
192656,Cluster 4
192659,Cluster 4
192660,Cluster 5
192662,Cluster 1
192664,Cluster 3
192665,Cluster 4
192666,Cluster 1
192667,Cluster 1
192669,Cluster 4
192671,Cluster 3
192672,Cluster 5
192676,Cluster 1
192677,Cluster 1
192678,Cluster 1
192679,Cluster 1
192680,Cluster 4
192681,Cluster 1
192683,Cluster 5
192685,Cluster 1
192689,Cluster 1
192690,Cluster 4
192692,Cluster 1
192693,Cluster 1
192694,Cluster 1
192695,Cluster 1
192696,Cluster 4
192701,Cluster 1
192702,Cluster 1
192703,Cluster 1
192704,Cluster 1
192705,Cluster 4
192708,Cluster 1
192709,Cluster 1
192710,Cluster 1
192714,Cluster 5
192716,Cluster 1
192717,Cluster 1
192718,Cluster 1
192719,Cluster 1
192721,Cluster 1
192722,Cluster 1
192723,Cluster 1
192725,Cluster 1
192726,Cluster 1
192727,Cluster 1
192731,Cluster 3
192734,Cluster 5
192735,Cluster 1
192739,Cluster 1
192740,Cluster 1
192742,Cluster 1
192744,Cluster 1
192745,Cluster 5
192747,Cluster 2
192748,Cluster 1
192749,Cluster 1
192752,Cluster 3
192754,Cluster 3
192755,Cluster 1
192757,Cluster 4
192760,Cluster 1
192761,Cluster 1
192764,Cluster 1
192765,Cluster 1
192766,Cluster 5
192768,Cluster 1
192769,Cluster 3
192770,Cluster 3
192773,Cluster 4
192774,Cluster 1
192776,Cluster 1
192778,Cluster 3
192779,Cluster 4
192781,Cluster 4
192782,Cluster 1
192783,Cluster 1
192784,Cluster 1
192790,Cluster 1
192792,Cluster 1
192795,Cluster 5
192797,Cluster 1
192803,Cluster 1
192804,Cluster 1
192805,Cluster 1
192806,Cluster 3
192807,Cluster 1
192808,Cluster 2
192809,Cluster 4
192810,Cluster 1
192813,Cluster 5
192814,Cluster 1
192816,Cluster 4
192817,Cluster 1
192818,Cluster 4
192820,Cluster 1
192823,Cluster 1
192824,Cluster 4
192827,Cluster 4
192829,Cluster 4
192830,Cluster 4
192831,Cluster 5
192832,Cluster 1
192833,Cluster 4
192834,Cluster 1
192835,Cluster 4
192837,Cluster 1
192839,Cluster 1
192841,Cluster 1
192843,Cluster 4
192849,Cluster 1
192852,Cluster 1
192854,Cluster 1
192859,Cluster 3
192860,Cluster 1
192861,Cluster 1
192865,Cluster 4
192868,Cluster 1
192869,Cluster 1
192870,Cluster 1
192872,Cluster 4
192874,Cluster 1
192875,Cluster 1
192877,Cluster 1
192878,Cluster 1
192880,Cluster 1
192882,Cluster 5
192884,Cluster 4
192885,Cluster 1
192886,Cluster 4
192889,Cluster 1
192891,Cluster 1
192892,Cluster 3
192893,Cluster 1
192894,Cluster 1
192896,Cluster 1
192900,Cluster 1
192902,Cluster 1
192903,Cluster 3
192904,Cluster 4
192905,Cluster 1
192908,Cluster 4
192909,Cluster 1
192917,Cluster 1
192918,Cluster 4
192920,Cluster 1
192922,Cluster 1
192923,Cluster 1
192924,Cluster 4
192925,Cluster 4
192928,Cluster 5
192929,Cluster 5
192930,Cluster 1
192931,Cluster 3
192933,Cluster 1
192934,Cluster 1
192936,Cluster 5
192937,Cluster 1
192940,Cluster 4
192941,Cluster 5
192945,Cluster 4
192946,Cluster 4
192947,Cluster 1
192948,Cluster 4
192949,Cluster 1
192951,Cluster 1
192952,Cluster 4
192953,Cluster 3
192960,Cluster 1
192961,Cluster 1
192963,Cluster 1
192964,Cluster 1
192965,Cluster 1
192967,Cluster 5
192968,Cluster 1
192970,Cluster 4
192973,Cluster 1
192975,Cluster 1
192976,Cluster 1
192978,Cluster 1
192979,Cluster 4
192981,Cluster 1
192983,Cluster 1
192986,Cluster 1
192988,Cluster 4
192992,Cluster 1
192996,Cluster 3
192998,Cluster 3
192999,Cluster 4
193002,Cluster 1
193003,Cluster 4
193006,Cluster 1
193007,Cluster 4
193008,Cluster 1
193009,Cluster 4
193012,Cluster 1
193014,Cluster 4
193016,Cluster 3
193018,Cluster 1
193019,Cluster 1
193020,Cluster 1
193027,Cluster 1
193028,Cluster 4
193032,Cluster 1
193033,Cluster 1
193036,Cluster 1
193038,Cluster 4
193039,Cluster 1
193040,Cluster 1
193042,Cluster 4
193043,Cluster 1
193053,Cluster 4
193055,Cluster 1
193056,Cluster 2
193059,Cluster 4
193060,Cluster 1
193063,Cluster 1
193065,Cluster 1
193066,Cluster 4
193068,Cluster 1
193071,Cluster 1
193072,Cluster 4
193073,Cluster 1
193074,Cluster 5
193075,Cluster 1
193078,Cluster 4
193079,Cluster 1
193085,Cluster 4
193089,Cluster 4
193094,Cluster 3
193103,Cluster 1
193104,Cluster 1
193105,Cluster 3
193106,Cluster 1
193107,Cluster 4
193108,Cluster 1
193110,Cluster 1
193111,Cluster 5
193112,Cluster 2
193115,Cluster 1
193119,Cluster 5
193121,Cluster 1
193122,Cluster 4
193126,Cluster 4
193130,Cluster 3
193131,Cluster 4
193133,Cluster 5
193134,Cluster 1
193135,Cluster 4
193136,Cluster 1
193140,Cluster 1
193141,Cluster 1
193143,Cluster 1
193145,Cluster 4
193146,Cluster 1
193149,Cluster 1
193153,Cluster 4
193154,Cluster 1
193161,Cluster 1
193162,Cluster 4
193164,Cluster 2
193165,Cluster 1
193166,Cluster 1
193168,Cluster 1
193170,Cluster 1
193171,Cluster 1
193173,Cluster 5
193174,Cluster 1
193176,Cluster 4
193177,Cluster 4
193178,Cluster 1
193179,Cluster 5
193180,Cluster 1
193181,Cluster 1
193182,Cluster 1
193183,Cluster 1
193186,Cluster 1
193187,Cluster 4
193188,Cluster 1
193192,Cluster 4
193196,Cluster 1
193197,Cluster 1
193200,Cluster 4
193202,Cluster 1
193204,Cluster 5
193205,Cluster 5
193207,Cluster 4
193209,Cluster 1
193210,Cluster 1
193212,Cluster 5
193213,Cluster 1
193214,Cluster 1
193215,Cluster 1
193218,Cluster 1
193220,Cluster 1
193221,Cluster 3
193223,Cluster 4
193225,Cluster 3
193228,Cluster 1
193231,Cluster 4
193234,Cluster 3
193238,Cluster 1
193239,Cluster 1
193242,Cluster 1
193244,Cluster 4
193246,Cluster 1
193249,Cluster 1
193250,Cluster 4
193251,Cluster 1
193255,Cluster 1
193256,Cluster 1
193258,Cluster 4
193263,Cluster 1
193264,Cluster 3
193265,Cluster 4
193267,Cluster 1
193269,Cluster 1
193272,Cluster 3
193273,Cluster 4
193274,Cluster 1
193275,Cluster 4
193278,Cluster 1
193279,Cluster 5
193280,Cluster 1
193281,Cluster 4
193282,Cluster 2
193283,Cluster 1
193284,Cluster 5
193285,Cluster 4
193286,Cluster 1
193287,Cluster 1
193288,Cluster 5
193291,Cluster 1
193292,Cluster 1
193296,Cluster 1
193299,Cluster 4
193301,Cluster 4
193302,Cluster 4
193303,Cluster 1
193304,Cluster 2
193305,Cluster 1
193309,Cluster 1
193310,Cluster 1
193311,Cluster 1
193316,Cluster 4
193317,Cluster 5
193323,Cluster 1
193325,Cluster 1
193328,Cluster 1
193330,Cluster 3
193331,Cluster 1
193336,Cluster 4
193337,Cluster 4
193338,Cluster 1
193340,Cluster 3
193341,Cluster 1
193342,Cluster 1
193343,Cluster 1
193344,Cluster 1
193347,Cluster 1
193349,Cluster 1
193351,Cluster 4
193352,Cluster 1
193354,Cluster 5
193359,Cluster 5
193360,Cluster 3
193362,Cluster 1
193363,Cluster 1
193365,Cluster 1
193367,Cluster 5
193369,Cluster 5
193373,Cluster 1
193375,Cluster 4
193376,Cluster 1
193377,Cluster 1
193378,Cluster 1
193382,Cluster 1
193383,Cluster 1
193387,Cluster 1
193388,Cluster 4
193390,Cluster 1
193393,Cluster 1
193394,Cluster 1
193395,Cluster 1
193396,Cluster 1
193398,Cluster 5
193399,Cluster 1
193400,Cluster 1
193403,Cluster 1
193404,Cluster 1
193405,Cluster 5
193406,Cluster 3
193407,Cluster 4
193408,Cluster 1
193409,Cluster 1
193411,Cluster 3
193412,Cluster 1
193413,Cluster 4
193414,Cluster 4
193419,Cluster 1
193423,Cluster 1
193424,Cluster 1
193426,Cluster 1
193427,Cluster 1
193431,Cluster 1
193432,Cluster 1
193434,Cluster 1
193437,Cluster 1
193439,Cluster 4
193440,Cluster 4
193441,Cluster 1
193442,Cluster 1
193443,Cluster 5
193447,Cluster 1
193448,Cluster 2
193451,Cluster 4
193460,Cluster 3
193461,Cluster 4
193463,Cluster 3
193465,Cluster 1
193466,Cluster 2
193468,Cluster 1
193469,Cluster 4
193471,Cluster 4
193475,Cluster 1
193476,Cluster 1
193478,Cluster 1
193479,Cluster 1
193480,Cluster 1
193481,Cluster 4
193486,Cluster 1
193487,Cluster 1
193488,Cluster 4
193490,Cluster 4
193492,Cluster 3
193493,Cluster 4
193494,Cluster 1
193497,Cluster 1
193498,Cluster 1
193499,Cluster 4
193500,Cluster 1
193503,Cluster 4
193506,Cluster 4
193508,Cluster 1
193510,Cluster 1
193511,Cluster 1
193512,Cluster 5
193513,Cluster 1
193518,Cluster 1
193520,Cluster 4
193521,Cluster 1
193522,Cluster 3
193523,Cluster 1
193525,Cluster 4
193526,Cluster 1
193527,Cluster 3
193531,Cluster 1
193532,Cluster 1
193537,Cluster 1
193539,Cluster 2
193541,Cluster 1
193544,Cluster 4
193546,Cluster 4
193548,Cluster 1
193549,Cluster 1
193550,Cluster 5
193551,Cluster 4
193553,Cluster 4
193554,Cluster 1
193555,Cluster 1
193557,Cluster 5
193560,Cluster 1
193561,Cluster 1
193562,Cluster 1
193563,Cluster 1
193564,Cluster 1
193568,Cluster 4
193570,Cluster 3
193575,Cluster 1
193576,Cluster 2
193577,Cluster 1
193580,Cluster 4
193582,Cluster 4
193583,Cluster 1
193584,Cluster 4
193591,Cluster 1
193592,Cluster 4
193593,Cluster 4
193594,Cluster 1
193596,Cluster 1
193600,Cluster 1
193602,Cluster 3
193603,Cluster 1
193604,Cluster 1
193606,Cluster 5
193608,Cluster 4
193609,Cluster 1
193611,Cluster 1
193612,Cluster 3
193615,Cluster 1
193616,Cluster 1
193620,Cluster 1
193626,Cluster 1
193628,Cluster 1
193630,Cluster 1
193634,Cluster 1
193641,Cluster 1
193642,Cluster 1
193645,Cluster 1
193647,Cluster 2
193649,Cluster 4
193650,Cluster 5
193653,Cluster 4
193654,Cluster 1
193655,Cluster 1
193658,Cluster 1
193659,Cluster 1
193660,Cluster 1
193661,Cluster 1
193663,Cluster 4
193667,Cluster 1
193672,Cluster 5
193674,Cluster 4
193676,Cluster 1
193677,Cluster 1
193678,Cluster 5
193679,Cluster 4
193680,Cluster 1
193686,Cluster 4
193690,Cluster 1
193692,Cluster 4
193694,Cluster 1
193695,Cluster 1
193696,Cluster 1
193697,Cluster 1
193698,Cluster 3
193700,Cluster 2
193704,Cluster 4
193706,Cluster 1
193707,Cluster 1
193708,Cluster 3
193709,Cluster 1
193712,Cluster 1
193713,Cluster 1
193715,Cluster 1
193716,Cluster 4
193718,Cluster 4
193719,Cluster 4
193720,Cluster 1
193722,Cluster 1
193723,Cluster 4
193724,Cluster 4
193725,Cluster 1
193726,Cluster 5
193727,Cluster 4
193729,Cluster 4
193730,Cluster 1
193731,Cluster 3
193733,Cluster 1
193736,Cluster 1
193740,Cluster 4
193742,Cluster 3
193743,Cluster 5
193748,Cluster 5
193749,Cluster 5
193751,Cluster 1
193756,Cluster 1
193757,Cluster 1
193760,Cluster 1
193761,Cluster 1
193765,Cluster 1
193769,Cluster 4
193771,Cluster 5
193774,Cluster 5
193777,Cluster 4
193779,Cluster 1
193784,Cluster 1
193785,Cluster 4
193786,Cluster 1
193787,Cluster 1
193788,Cluster 1
193789,Cluster 1
193796,Cluster 3
193797,Cluster 1
193798,Cluster 1
193801,Cluster 1
193804,Cluster 4
193805,Cluster 4
193807,Cluster 1
193808,Cluster 5
193809,Cluster 1
193813,Cluster 1
193815,Cluster 1
193818,Cluster 1
193819,Cluster 1
193820,Cluster 1
193821,Cluster 1
193822,Cluster 1
193823,Cluster 3
193824,Cluster 1
193826,Cluster 4
193827,Cluster 4
193828,Cluster 1
193829,Cluster 4
193830,Cluster 1
193831,Cluster 5
193834,Cluster 4
193836,Cluster 1
193837,Cluster 1
193840,Cluster 1
193843,Cluster 1
193848,Cluster 1
193850,Cluster 1
193851,Cluster 1
193852,Cluster 5
193853,Cluster 1
193855,Cluster 4
193856,Cluster 4
193857,Cluster 1
193858,Cluster 1
193861,Cluster 1
193862,Cluster 4
193864,Cluster 4
193866,Cluster 1
193867,Cluster 1
193868,Cluster 2
193869,Cluster 1
193870,Cluster 1
193871,Cluster 1
193872,Cluster 1
193873,Cluster 1
193874,Cluster 1
193877,Cluster 1
193886,Cluster 1
193890,Cluster 4
193891,Cluster 4
193893,Cluster 1
193896,Cluster 5
193897,Cluster 1
193900,Cluster 4
193901,Cluster 4
193903,Cluster 1
193905,Cluster 1
193907,Cluster 4
193908,Cluster 4
193909,Cluster 1
193911,Cluster 4
193912,Cluster 1
193913,Cluster 4
193914,Cluster 4
193916,Cluster 1
193918,Cluster 1
193919,Cluster 5
193925,Cluster 1
193928,Cluster 4
193929,Cluster 1
193932,Cluster 1
193933,Cluster 1
193934,Cluster 4
193939,Cluster 1
193940,Cluster 1
193941,Cluster 1
193943,Cluster 5
193945,Cluster 1
193946,Cluster 1
193948,Cluster 5
193950,Cluster 1
193951,Cluster 1
193953,Cluster 4
193954,Cluster 1
193955,Cluster 4
193957,Cluster 1
193959,Cluster 1
193962,Cluster 4
193964,Cluster 1
193967,Cluster 1
193968,Cluster 1
193969,Cluster 4
193971,Cluster 1
193972,Cluster 1
193973,Cluster 4
193975,Cluster 4
193976,Cluster 1
193977,Cluster 3
193979,Cluster 4
193980,Cluster 4
193982,Cluster 1
193983,Cluster 4
193984,Cluster 1
193985,Cluster 3
193986,Cluster 1
193988,Cluster 5
193990,Cluster 1
193994,Cluster 1
193995,Cluster 4
194000,Cluster 4
194001,Cluster 1
194003,Cluster 3
194004,Cluster 1
194005,Cluster 1
194006,Cluster 4
194008,Cluster 1
194009,Cluster 4
194010,Cluster 5
194012,Cluster 5
194014,Cluster 3
194015,Cluster 1
194016,Cluster 3
194017,Cluster 4
194018,Cluster 1
194019,Cluster 1
194020,Cluster 1
194021,Cluster 5
194022,Cluster 1
194024,Cluster 1
194025,Cluster 3
194026,Cluster 5
194028,Cluster 4
194030,Cluster 3
194031,Cluster 3
194034,Cluster 1
194037,Cluster 4
194038,Cluster 1
194039,Cluster 4
194041,Cluster 1
194042,Cluster 4
194043,Cluster 1
194044,Cluster 4
194045,Cluster 1
194047,Cluster 1
194049,Cluster 1
194051,Cluster 5
194052,Cluster 1
194053,Cluster 1
194054,Cluster 4
194055,Cluster 1
194057,Cluster 4
194058,Cluster 1
194059,Cluster 1
194060,Cluster 1
194062,Cluster 1
194064,Cluster 1
194066,Cluster 4
194069,Cluster 1
194070,Cluster 4
194074,Cluster 4
194075,Cluster 1
194078,Cluster 1
194082,Cluster 1
194084,Cluster 1
194087,Cluster 1
194088,Cluster 4
194089,Cluster 3
194090,Cluster 4
194091,Cluster 1
194092,Cluster 4
194093,Cluster 1
194094,Cluster 1
194095,Cluster 5
194097,Cluster 4
194098,Cluster 1
194100,Cluster 4
194102,Cluster 1
194106,Cluster 1
194107,Cluster 1
194108,Cluster 1
194109,Cluster 2
194111,Cluster 1
194112,Cluster 1
194114,Cluster 1
194115,Cluster 4
194117,Cluster 5
194118,Cluster 4
194122,Cluster 4
194123,Cluster 4
194124,Cluster 1
194128,Cluster 1
194131,Cluster 1
194132,Cluster 1
194133,Cluster 5
194134,Cluster 1
194135,Cluster 1
194136,Cluster 1
194139,Cluster 4
194140,Cluster 3
194142,Cluster 4
194144,Cluster 1
194147,Cluster 1
194149,Cluster 5
194150,Cluster 1
194151,Cluster 1
194152,Cluster 4
194153,Cluster 1
194154,Cluster 1
194155,Cluster 1
194156,Cluster 1
194157,Cluster 1
194162,Cluster 4
194163,Cluster 1
194164,Cluster 1
194166,Cluster 1
194171,Cluster 4
194173,Cluster 1
194174,Cluster 4
194176,Cluster 1
194177,Cluster 1
194179,Cluster 4
194180,Cluster 1
194181,Cluster 1
194184,Cluster 1
194187,Cluster 3
194188,Cluster 1
194189,Cluster 1
194190,Cluster 3
194192,Cluster 4
194193,Cluster 4
194194,Cluster 1
194196,Cluster 1
194197,Cluster 1
194198,Cluster 1
194204,Cluster 4
194207,Cluster 4
194208,Cluster 1
194216,Cluster 1
194218,Cluster 4
194220,Cluster 3
194221,Cluster 5
194225,Cluster 4
194228,Cluster 4
194229,Cluster 1
194232,Cluster 3
194233,Cluster 4
194236,Cluster 1
194240,Cluster 1
194242,Cluster 1
194245,Cluster 1
194246,Cluster 4
194248,Cluster 1
194249,Cluster 2
194251,Cluster 4
194253,Cluster 1
194255,Cluster 4
194256,Cluster 1
194258,Cluster 1
194259,Cluster 1
194264,Cluster 1
194267,Cluster 1
194268,Cluster 1
194269,Cluster 1
194271,Cluster 1
194273,Cluster 1
194274,Cluster 1
194275,Cluster 4
194280,Cluster 5
194281,Cluster 1
194283,Cluster 1
194286,Cluster 4
194287,Cluster 4
194288,Cluster 1
194289,Cluster 1
194291,Cluster 4
194292,Cluster 4
194294,Cluster 1
194297,Cluster 1
194298,Cluster 4
194301,Cluster 1
194307,Cluster 1
194310,Cluster 1
194311,Cluster 1
194319,Cluster 1
194321,Cluster 5
194323,Cluster 1
194324,Cluster 4
194326,Cluster 1
194329,Cluster 1
194331,Cluster 3
194334,Cluster 4
194336,Cluster 4
194338,Cluster 4
194339,Cluster 1
194341,Cluster 1
194342,Cluster 3
194351,Cluster 1
194352,Cluster 2
194355,Cluster 5
194356,Cluster 4
194358,Cluster 1
194359,Cluster 1
194360,Cluster 4
194361,Cluster 1
194364,Cluster 5
194365,Cluster 5
194366,Cluster 4
194367,Cluster 1
194368,Cluster 1
194370,Cluster 1
194371,Cluster 1
194372,Cluster 4
194374,Cluster 2
194375,Cluster 5
194377,Cluster 1
194378,Cluster 1
194379,Cluster 3
194380,Cluster 1
194384,Cluster 1
194387,Cluster 4
194390,Cluster 1
194394,Cluster 1
194395,Cluster 4
194397,Cluster 4
194398,Cluster 1
194399,Cluster 4
194400,Cluster 1
194401,Cluster 2
194405,Cluster 1
194406,Cluster 4
194407,Cluster 1
194408,Cluster 1
194409,Cluster 4
194411,Cluster 1
194412,Cluster 4
194414,Cluster 1
194416,Cluster 1
194417,Cluster 1
194418,Cluster 4
194419,Cluster 4
194421,Cluster 1
194423,Cluster 1
194424,Cluster 5
194425,Cluster 1
194429,Cluster 1
194430,Cluster 1
194431,Cluster 1
194432,Cluster 4
194434,Cluster 3
194435,Cluster 1
194437,Cluster 1
194438,Cluster 5
194439,Cluster 1
194440,Cluster 4
194441,Cluster 1
194442,Cluster 1
194445,Cluster 1
194446,Cluster 1
194447,Cluster 4
194449,Cluster 5
194450,Cluster 1
194452,Cluster 4
194454,Cluster 1
194458,Cluster 1
194461,Cluster 4
194466,Cluster 1
194470,Cluster 4
194471,Cluster 4
194472,Cluster 1
194473,Cluster 1
194475,Cluster 1
194476,Cluster 1
194480,Cluster 1
194484,Cluster 1
194488,Cluster 4
194489,Cluster 4
194492,Cluster 5
194495,Cluster 1
194498,Cluster 1
194499,Cluster 1
194500,Cluster 1
194501,Cluster 3
194502,Cluster 1
194503,Cluster 4
194505,Cluster 5
194506,Cluster 1
194512,Cluster 1
194514,Cluster 1
194518,Cluster 4
194520,Cluster 5
194521,Cluster 1
194525,Cluster 1
194528,Cluster 3
194529,Cluster 1
194531,Cluster 1
194532,Cluster 1
194533,Cluster 3
194534,Cluster 1
194537,Cluster 5
194538,Cluster 1
194540,Cluster 4
194542,Cluster 4
194545,Cluster 1
194550,Cluster 1
194551,Cluster 1
194552,Cluster 1
194553,Cluster 1
194556,Cluster 1
194558,Cluster 1
194562,Cluster 4
194563,Cluster 1
194564,Cluster 1
194565,Cluster 1
194567,Cluster 1
194568,Cluster 1
194571,Cluster 5
194572,Cluster 1
194573,Cluster 3
194575,Cluster 3
194576,Cluster 1
194578,Cluster 1
194583,Cluster 1
194587,Cluster 2
194589,Cluster 4
194590,Cluster 4
194591,Cluster 1
194592,Cluster 1
194596,Cluster 4
194597,Cluster 1
194598,Cluster 1
194600,Cluster 1
194603,Cluster 1
194605,Cluster 1
194606,Cluster 1
194610,Cluster 1
194615,Cluster 1
194617,Cluster 4
194618,Cluster 4
194619,Cluster 1
194621,Cluster 1
194623,Cluster 1
194624,Cluster 1
194628,Cluster 1
194629,Cluster 4
194632,Cluster 1
194635,Cluster 1
194636,Cluster 1
194639,Cluster 5
194640,Cluster 1
194643,Cluster 1
194646,Cluster 4
194647,Cluster 1
194649,Cluster 4
194650,Cluster 5
194651,Cluster 1
194653,Cluster 1
194655,Cluster 1
194658,Cluster 4
194660,Cluster 1
194661,Cluster 5
194662,Cluster 1
194663,Cluster 1
194664,Cluster 5
194667,Cluster 4
194669,Cluster 1
194670,Cluster 2
194671,Cluster 1
194673,Cluster 3
194674,Cluster 1
194675,Cluster 4
194676,Cluster 1
194682,Cluster 4
194683,Cluster 4
194684,Cluster 4
194686,Cluster 4
194688,Cluster 3
194691,Cluster 1
194692,Cluster 1
194693,Cluster 1
194696,Cluster 1
194704,Cluster 4
194705,Cluster 4
194708,Cluster 1
194709,Cluster 1
194710,Cluster 1
194711,Cluster 1
194712,Cluster 1
194713,Cluster 1
194714,Cluster 4
194716,Cluster 1
194718,Cluster 4
194720,Cluster 1
194721,Cluster 4
194726,Cluster 1
194727,Cluster 4
194728,Cluster 4
194729,Cluster 4
194735,Cluster 1
194737,Cluster 1
194738,Cluster 5
194739,Cluster 1
194740,Cluster 4
194741,Cluster 3
194743,Cluster 4
194745,Cluster 3
194748,Cluster 4
194749,Cluster 1
194751,Cluster 2
194753,Cluster 4
194754,Cluster 1
194755,Cluster 1
194756,Cluster 3
194758,Cluster 5
194759,Cluster 1
194761,Cluster 1
194762,Cluster 4
194765,Cluster 4
194769,Cluster 1
194770,Cluster 1
194772,Cluster 4
194774,Cluster 1
194776,Cluster 1
194778,Cluster 1
194779,Cluster 1
194780,Cluster 4
194781,Cluster 1
194782,Cluster 4
194783,Cluster 4
194784,Cluster 1
194787,Cluster 1
194788,Cluster 1
194789,Cluster 1
194790,Cluster 1
194791,Cluster 1
194792,Cluster 1
194793,Cluster 1
194795,Cluster 1
194796,Cluster 3
194797,Cluster 1
194798,Cluster 1
194799,Cluster 3
194800,Cluster 4
194804,Cluster 1
194805,Cluster 1
194807,Cluster 1
194808,Cluster 1
194810,Cluster 1
194812,Cluster 4
194814,Cluster 1
194815,Cluster 1
194816,Cluster 4
194817,Cluster 5
194818,Cluster 1
194819,Cluster 5
194820,Cluster 4
194821,Cluster 3
194824,Cluster 1
194827,Cluster 1
194828,Cluster 1
194832,Cluster 3
194833,Cluster 1
194834,Cluster 4
194837,Cluster 4
194838,Cluster 4
194839,Cluster 1
194840,Cluster 1
194841,Cluster 1
194842,Cluster 1
194843,Cluster 1
194845,Cluster 2
194847,Cluster 4
194848,Cluster 4
194850,Cluster 4
194853,Cluster 5
194855,Cluster 3
194856,Cluster 1
194859,Cluster 1
194860,Cluster 4
194862,Cluster 4
194864,Cluster 1
194868,Cluster 1
194870,Cluster 1
194871,Cluster 1
194873,Cluster 1
194874,Cluster 4
194875,Cluster 4
194878,Cluster 4
194879,Cluster 1
194880,Cluster 1
194881,Cluster 1
194883,Cluster 4
194884,Cluster 4
194885,Cluster 4
194888,Cluster 1
194890,Cluster 1
194892,Cluster 4
194894,Cluster 1
194895,Cluster 4
194896,Cluster 4
194897,Cluster 4
194899,Cluster 4
194900,Cluster 1
194901,Cluster 1
194903,Cluster 4
194906,Cluster 1
194907,Cluster 1
194908,Cluster 4
194909,Cluster 1
194910,Cluster 4
194915,Cluster 4
194916,Cluster 1
194918,Cluster 1
194922,Cluster 1
194924,Cluster 1
194925,Cluster 1
194926,Cluster 1
194927,Cluster 4
194929,Cluster 1
194930,Cluster 1
194931,Cluster 4
194932,Cluster 1
194933,Cluster 1
194934,Cluster 1
194937,Cluster 1
194942,Cluster 1
194943,Cluster 1
194945,Cluster 4
194946,Cluster 1
194947,Cluster 4
194948,Cluster 1
194949,Cluster 1
194950,Cluster 1
194951,Cluster 2
194952,Cluster 1
194953,Cluster 4
194954,Cluster 1
194957,Cluster 1
194960,Cluster 4
194961,Cluster 1
194962,Cluster 4
194964,Cluster 1
194965,Cluster 1
194967,Cluster 4
194969,Cluster 4
194971,Cluster 2
194973,Cluster 4
194974,Cluster 1
194977,Cluster 5
194979,Cluster 1
194980,Cluster 1
194981,Cluster 1
194982,Cluster 4
194984,Cluster 1
194986,Cluster 1
194991,Cluster 1
194992,Cluster 1
194994,Cluster 4
194995,Cluster 2
194996,Cluster 4
194997,Cluster 4
194998,Cluster 1
195000,Cluster 1
195002,Cluster 4
195004,Cluster 4
195007,Cluster 4
195008,Cluster 1
195010,Cluster 1
195011,Cluster 1
195012,Cluster 5
195014,Cluster 1
195015,Cluster 1
195016,Cluster 1
195017,Cluster 1
195019,Cluster 5
195020,Cluster 1
195023,Cluster 1
195026,Cluster 1
195027,Cluster 4
195028,Cluster 5
195029,Cluster 1
195030,Cluster 3
195032,Cluster 1
195033,Cluster 1
195034,Cluster 4
195035,Cluster 1
195039,Cluster 4
195040,Cluster 3
195044,Cluster 1
195045,Cluster 1
195046,Cluster 1
195047,Cluster 1
195049,Cluster 1
195050,Cluster 1
195051,Cluster 4
195054,Cluster 1
195055,Cluster 1
195057,Cluster 4
195059,Cluster 1
195060,Cluster 3
195061,Cluster 4
195062,Cluster 4
195066,Cluster 3
195067,Cluster 1
195068,Cluster 4
195070,Cluster 1
195071,Cluster 4
195072,Cluster 1
195073,Cluster 3
195077,Cluster 1
195083,Cluster 1
195084,Cluster 1
195085,Cluster 4
195086,Cluster 1
195088,Cluster 1
195096,Cluster 1
195099,Cluster 1
195100,Cluster 1
195105,Cluster 1
195109,Cluster 1
195110,Cluster 3
195111,Cluster 1
195115,Cluster 1
195118,Cluster 1
195119,Cluster 1
195123,Cluster 1
195126,Cluster 1
195130,Cluster 4
195131,Cluster 1
195133,Cluster 1
195136,Cluster 5
195137,Cluster 4
195138,Cluster 4
195140,Cluster 1
195141,Cluster 3
195142,Cluster 1
195147,Cluster 4
195148,Cluster 1
195150,Cluster 4
195152,Cluster 1
195153,Cluster 1
195154,Cluster 4
195156,Cluster 3
195157,Cluster 1
195158,Cluster 4
195159,Cluster 4
195162,Cluster 3
195163,Cluster 1
195166,Cluster 1
195168,Cluster 4
195169,Cluster 3
195173,Cluster 1
195174,Cluster 4
195175,Cluster 3
195176,Cluster 5
195177,Cluster 1
195178,Cluster 4
195181,Cluster 1
195182,Cluster 4
195185,Cluster 1
195186,Cluster 1
195187,Cluster 1
195189,Cluster 3
195190,Cluster 5
195202,Cluster 1
195203,Cluster 1
195204,Cluster 1
195205,Cluster 1
195207,Cluster 1
